iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z,gls_iter,gls_improve
2,TID,True,0.023249219939830965,0.006911247353299998,5,5,100,93,0.057276,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.010031, 0.01]","[8, 16, 21, 25, 29]",25,False
3,TID,True,0.019641084069344655,0.006876258770299999,5,5,100,93,0.056857,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",25,False
4,TID,True,0.019594215522084457,0.006916108770299998,5,5,100,88,0.056295,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
5,iDR,False,0.019594215522084457,0.006916108770299998,5,5,100,90,0.055803,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
6,iDR,False,0.019594215522084457,0.006916108770299998,5,5,100,92,0.056876,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
7,iDR,False,0.019594215522084457,0.006916108770299998,5,5,100,89,0.054794,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
8,iDR,False,0.019594215522084457,0.006916108770299998,5,5,100,92,0.057283,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
9,iDR,False,0.019594215522084457,0.006916108770299998,5,5,100,90,0.055643,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
10,iDR,False,0.019594215522084457,0.006916108770299998,5,5,100,80,0.057097,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
11,iDR,False,0.019594215522084457,0.006916108770299998,5,5,100,91,0.057337,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
12,iDR,False,0.019594215522084457,0.006916108770299998,5,5,100,87,0.055506,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
13,iDR,False,0.019594215522084457,0.006916108770299998,5,5,100,87,0.055628,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
14,iDR,False,0.019594215522084457,0.006916108770299998,5,5,100,89,0.056259,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
15,iDR,False,0.019594215522084457,0.006916108770299998,5,5,100,89,0.057387,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",25,False
0,TID,True,0.03367389616361665,0.0070046298312999985,5,5,100,82,0.055512,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.010031, 0.010031]","[4, 8, 16, 25, 27]",26,False
1,TID,True,0.028263500885333838,0.006914769831299999,5,5,100,86,0.055948,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.010031, 0.010031]","[8, 16, 21, 25, 27]",26,False
2,TID,True,0.023793846108104477,0.006944257353299998,5,5,100,79,0.057591,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.010031]","[8, 16, 18, 21, 25]",26,False
3,TID,True,0.02002591532129241,0.0069199787702999985,5,5,100,88,0.05761,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 30]",26,False
4,TID,True,0.019978442453440614,0.006909268770299999,5,5,100,88,0.057913,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 18, 21]",26,False
5,TID,True,0.01980654535663201,0.006916108770299998,5,5,100,91,0.056067,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
6,iDR,False,0.01980654535663201,0.006916108770299998,5,5,100,90,0.055609,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
7,iDR,False,0.01980654535663201,0.006916108770299998,5,5,100,88,0.058466,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
8,iDR,False,0.01980654535663201,0.006916108770299998,5,5,100,92,0.058569,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
9,iDR,False,0.01980654535663201,0.006916108770299998,5,5,100,91,0.054842,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
10,iDR,False,0.01980654535663201,0.006916108770299998,5,5,100,86,0.056599,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
11,iDR,False,0.01980654535663201,0.006916108770299998,5,5,100,92,0.057135,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
12,iDR,False,0.01980654535663201,0.006916108770299998,5,5,100,84,0.058765,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
13,iDR,False,0.01980654535663201,0.006916108770299998,5,5,100,90,0.05675,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
14,iDR,False,0.01980654535663201,0.006916108770299998,5,5,100,91,0.05979,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
15,iDR,False,0.01980654535663201,0.006916108770299998,5,5,100,92,0.05474,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
16,iDR,False,0.01980654535663201,0.006916108770299998,5,5,100,93,0.055492,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",26,False
0,TID,True,0.03456726802104547,0.007021739831299998,5,5,100,95,0.056902,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.010031, 0.010031, 0.01]","[4, 8, 25, 27, 29]",27,False
1,TID,True,0.029028551718559507,0.006915909831299998,5,5,100,91,0.056513,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.010031, 0.010031, 0.01]","[8, 16, 25, 27, 29]",27,False
2,TID,True,0.02409853927802119,0.006911247353299998,5,5,100,93,0.054189,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.010031, 0.01]","[8, 16, 21, 25, 29]",27,False
3,TID,True,0.020018875191179567,0.006916108770299998,5,5,100,89,0.057589,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
4,iDR,False,0.020018875191179567,0.006916108770299998,5,5,100,88,0.054368,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
5,iDR,False,0.020018875191179567,0.006916108770299998,5,5,100,87,0.057725,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
6,iDR,False,0.020018875191179567,0.006916108770299998,5,5,100,87,0.056541,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
7,iDR,False,0.020018875191179567,0.006916108770299998,5,5,100,90,0.056744,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
8,iDR,False,0.020018875191179567,0.006916108770299998,5,5,100,85,0.054654,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
9,iDR,False,0.020018875191179567,0.006916108770299998,5,5,100,92,0.056368,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
10,iDR,False,0.020018875191179567,0.006916108770299998,5,5,100,94,0.056258,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
11,iDR,False,0.020018875191179567,0.006916108770299998,5,5,100,87,0.055535,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
12,iDR,False,0.020018875191179567,0.006916108770299998,5,5,100,89,0.058338,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
13,iDR,False,0.020018875191179567,0.006916108770299998,5,5,100,89,0.058756,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
14,iDR,False,0.020018875191179567,0.006916108770299998,5,5,100,90,0.055948,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",27,False
0,TID,True,0.035372534839997104,0.0070046298312999985,5,5,100,87,0.055782,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.010031, 0.010031]","[4, 8, 16, 25, 27]",28,False
1,TID,True,0.029805660500390574,0.006948919831299998,5,5,100,94,0.056013,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.010031, 0.010031]","[8, 16, 18, 25, 27]",28,False
2,TID,True,0.024643165446294704,0.006944257353299998,5,5,100,88,0.057834,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.010031]","[8, 16, 18, 21, 25]",28,False
3,TID,True,0.020403102122535724,0.006909268770299999,5,5,100,91,0.056658,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 18, 21]",28,False
4,TID,True,0.020278073572987325,0.006876258770299999,5,5,100,87,0.058153,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",28,False
5,iDR,False,0.020278073572987325,0.006876258770299999,5,5,100,92,0.05582,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",28,False
6,iDR,False,0.020278073572987325,0.006876258770299999,5,5,100,91,0.058152,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",28,False
7,iDR,False,0.020278073572987325,0.006876258770299999,5,5,100,86,0.058215,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",28,False
8,iDR,False,0.020278073572987325,0.006876258770299999,5,5,100,93,0.057391,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",28,False
9,iDR,False,0.020278073572987325,0.006876258770299999,5,5,100,87,0.057138,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",28,False
10,iDR,False,0.020278073572987325,0.006876258770299999,5,5,100,94,0.055799,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",28,False
11,iDR,False,0.020278073572987325,0.006876258770299999,5,5,100,88,0.055379,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",28,False
12,iDR,False,0.020278073572987325,0.006876258770299999,5,5,100,89,0.05723,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",28,False
13,iDR,False,0.020278073572987325,0.006876258770299999,5,5,100,88,0.0556,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",28,False
14,TID,True,0.020231205025727124,0.006916108770299998,5,5,100,89,0.05549,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
15,iDR,False,0.020231205025727124,0.006916108770299998,5,5,100,86,0.058245,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
16,iDR,False,0.020231205025727124,0.006916108770299998,5,5,100,95,0.057589,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
17,iDR,False,0.020231205025727124,0.006916108770299998,5,5,100,91,0.057078,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
18,iDR,False,0.020231205025727124,0.006916108770299998,5,5,100,89,0.057307,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
19,iDR,False,0.020231205025727124,0.006916108770299998,5,5,100,90,0.056657,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
20,iDR,False,0.020231205025727124,0.006916108770299998,5,5,100,93,0.056566,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
21,iDR,False,0.020231205025727124,0.006916108770299998,5,5,100,93,0.055046,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
22,iDR,False,0.020231205025727124,0.006916108770299998,5,5,100,90,0.055903,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
23,iDR,False,0.020231205025727124,0.006916108770299998,5,5,100,93,0.056145,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
24,iDR,False,0.020231205025727124,0.006916108770299998,5,5,100,91,0.059812,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
25,iDR,False,0.020231205025727124,0.006916108770299998,5,5,100,94,0.05555,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",28,False
0,TID,True,0.036221854178187324,0.0070046298312999985,5,5,100,95,0.056962,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.010031, 0.010031]","[4, 8, 16, 25, 27]",29,False
1,TID,True,0.030174469396261845,0.006914769831299999,5,5,100,90,0.056809,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.010031, 0.010031]","[8, 16, 21, 25, 27]",29,False
2,TID,True,0.024947858616211415,0.006911247353299998,5,5,100,91,0.060308,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.010031, 0.01]","[8, 16, 21, 25, 29]",29,False
3,TID,True,0.02055446677538668,0.0068869687702999985,5,5,100,92,0.057813,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 21, 29, 30]",29,False
4,TID,True,0.020490403407534878,0.006876258770299999,5,5,100,95,0.057146,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",29,False
5,iDR,False,0.020490403407534878,0.006876258770299999,5,5,100,92,0.055753,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",29,False
6,iDR,False,0.020490403407534878,0.006876258770299999,5,5,100,91,0.058937,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",29,False
7,iDR,False,0.020490403407534878,0.006876258770299999,5,5,100,88,0.058244,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",29,False
8,TID,True,0.02044353486027468,0.006916108770299998,5,5,100,92,0.059114,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
9,iDR,False,0.02044353486027468,0.006916108770299998,5,5,100,83,0.060083,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
10,iDR,False,0.02044353486027468,0.006916108770299998,5,5,100,89,0.058736,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
11,iDR,False,0.02044353486027468,0.006916108770299998,5,5,100,90,0.056822,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
12,iDR,False,0.02044353486027468,0.006916108770299998,5,5,100,92,0.059165,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
13,iDR,False,0.02044353486027468,0.006916108770299998,5,5,100,90,0.056027,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
14,iDR,False,0.02044353486027468,0.006916108770299998,5,5,100,89,0.058359,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
15,iDR,False,0.02044353486027468,0.006916108770299998,5,5,100,90,0.060162,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
16,iDR,False,0.02044353486027468,0.006916108770299998,5,5,100,96,0.058332,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
17,iDR,False,0.02044353486027468,0.006916108770299998,5,5,100,95,0.055926,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
18,iDR,False,0.02044353486027468,0.006916108770299998,5,5,100,90,0.058356,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
19,iDR,False,0.02044353486027468,0.006916108770299998,5,5,100,94,0.05924,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",29,False
0,TID,True,0.03697703030603315,0.007020599831299999,5,5,100,94,0.066616,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.010031, 0.010031]","[4, 8, 21, 25, 27]",30,False
1,TID,True,0.030996614797331512,0.006964889831299999,5,5,100,91,0.059828,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.010031, 0.010031]","[8, 18, 21, 25, 27]",30,False
2,TID,True,0.025492484784484924,0.006944257353299998,5,5,100,88,0.059567,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.010031]","[8, 16, 18, 21, 25]",30,False
3,TID,True,0.02123240209919964,0.006928038770299998,5,5,100,91,0.06153,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 9, 16, 18, 21]",30,False
4,TID,True,0.020827761791630837,0.006909268770299999,5,5,100,83,0.059636,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 18, 21]",30,False
5,TID,True,0.020702733242082435,0.006876258770299999,5,5,100,87,0.057556,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.01, 0.01]","[0, 8, 16, 21, 29]",30,False
6,TID,True,0.020655864694822237,0.006916108770299998,5,5,100,88,0.058691,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
7,iDR,False,0.020655864694822237,0.006916108770299998,5,5,100,91,0.058505,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
8,iDR,False,0.020655864694822237,0.006916108770299998,5,5,100,89,0.05804,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
9,iDR,False,0.020655864694822237,0.006916108770299998,5,5,100,89,0.058679,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
10,iDR,False,0.020655864694822237,0.006916108770299998,5,5,100,88,0.061144,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
11,iDR,False,0.020655864694822237,0.006916108770299998,5,5,100,86,0.056427,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
12,iDR,False,0.020655864694822237,0.006916108770299998,5,5,100,91,0.058376,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
13,iDR,False,0.020655864694822237,0.006916108770299998,5,5,100,95,0.056809,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
14,iDR,False,0.020655864694822237,0.006916108770299998,5,5,100,90,0.058523,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
15,iDR,False,0.020655864694822237,0.006916108770299998,5,5,100,90,0.058483,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
16,iDR,False,0.020655864694822237,0.006916108770299998,5,5,100,90,0.062075,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
17,iDR,False,0.020655864694822237,0.006916108770299998,5,5,100,91,0.05774,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",30,False
0,TID,True,0.03782634964422337,0.007020599831299999,5,5,100,91,0.064749,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.9587672199999999, 0.01, 0.010031, 0.010031]","[4, 8, 21, 25, 27]",31,False
1,TID,True,0.03144844840354718,0.006914769831299999,5,5,100,91,0.058753,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.010031, 0.010031]","[8, 16, 21, 25, 27]",31,False
2,TID,True,0.025917144453580038,0.006944257353299998,5,5,100,95,0.08074,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.010031]","[8, 16, 18, 21, 25]",31,False
3,TID,True,0.02086819452936979,0.006916108770299998,5,5,100,89,0.065736,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",31,False
4,iDR,False,0.02086819452936979,0.006916108770299998,5,5,100,86,0.068213,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",31,False
5,iDR,False,0.02086819452936979,0.006916108770299998,5,5,100,94,0.055581,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",31,False
6,iDR,False,0.02086819452936979,0.006916108770299998,5,5,100,87,0.057093,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",31,False
7,iDR,False,0.02086819452936979,0.006916108770299998,5,5,100,90,0.055737,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",31,False
8,iDR,False,0.02086819452936979,0.006916108770299998,5,5,100,85,0.058155,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",31,False
9,iDR,False,0.02086819452936979,0.006916108770299998,5,5,100,94,0.056773,100,100,0.1,0.003,5,15,best,,best,gls,"[0.9587672199999999, 0.01, 0.01, 0.01, 0.01]","[8, 16, 18, 21, 29]",31,False
