iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,selection_strategy,tag,X,Z,gls_iter,gls_improve
7,TID,False,0.009221,0.010529954580299998,5,5,1000,906,0.197018,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.010753, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",8,False
8,iDR,False,0.009221,0.010529954580299998,5,5,1000,900,0.218858,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.010753, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",8,False
9,TID,False,0.009221,0.010529954580299998,5,5,1000,896,0.194255,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.010753, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",8,False
10,iDR,False,0.009221,0.010529954580299998,5,5,1000,914,0.218151,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.010753, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",8,False
0,idID,False,0.009434,0.010529954580299998,5,5,1000,72,0.196244,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.010753, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
1,TID,True,0.009312,0.010565618551299998,5,5,1000,890,0.218894,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.010333, 0.0106101, 0.01, 0.010313]","[4, 25, 27, 28, 30]",9,False
2,TID,True,0.009269,0.010528378551299998,5,5,1000,878,0.209115,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
3,iDR,False,0.009269,0.010528378551299998,5,5,1000,627,0.197821,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
4,iDR,False,0.009269,0.010528378551299998,5,5,1000,583,0.202451,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
5,iDR,False,0.009269,0.010528378551299998,5,5,1000,608,0.194581,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
6,TID,False,0.009269,0.010528378551299998,5,5,1000,901,0.198362,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
7,idID,False,0.009269,0.010528378551299998,5,5,1000,66,0.151039,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
8,TID,False,0.009269,0.010528378551299998,5,5,1000,896,0.199223,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
9,idID,False,0.009269,0.010528378551299998,5,5,1000,63,0.15584,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
10,idID,False,0.009269,0.010528378551299998,5,5,1000,76,0.159075,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
11,idID,False,0.009269,0.010528378551299998,5,5,1000,58,0.152772,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
12,TID,False,0.009269,0.010528378551299998,5,5,1000,895,0.191321,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
13,TID,False,0.009269,0.010528378551299998,5,5,1000,885,0.197032,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",9,False
0,idID,False,0.007952,0.010528378551299998,5,5,1000,64,0.185931,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",10,False
1,TID,False,0.007952,0.010528378551299998,5,5,1000,884,0.210107,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",10,False
2,iDR,False,0.007952,0.010528378551299998,5,5,1000,589,0.205649,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",10,False
3,TID,False,0.007952,0.010528378551299998,5,5,1000,888,0.206115,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",10,False
4,iDR,False,0.007952,0.010528378551299998,5,5,1000,580,0.199774,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",10,False
5,TID,False,0.007952,0.010528378551299998,5,5,1000,883,0.190624,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",10,False
6,TID,False,0.007952,0.010528378551299998,5,5,1000,892,0.19504,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",10,False
7,TID,False,0.007952,0.010528378551299998,5,5,1000,894,0.194413,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",10,False
8,iDR,False,0.007952,0.010528378551299998,5,5,1000,579,0.187802,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",10,False
9,idID,False,0.007952,0.010528378551299998,5,5,1000,63,0.156024,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",10,False
10,idID,False,0.007952,0.010528378551299998,5,5,1000,59,0.14766,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",10,False
0,TID,False,0.007952,0.010528378551299998,5,5,1000,899,0.217561,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",11,False
1,TID,False,0.007952,0.010528378551299998,5,5,1000,899,0.224148,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",11,False
2,TID,False,0.007952,0.010528378551299998,5,5,1000,899,0.196075,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",11,False
3,iDR,False,0.007952,0.010528378551299998,5,5,1000,608,0.203226,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",11,False
4,idID,False,0.007952,0.010528378551299998,5,5,1000,68,0.150481,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",11,False
5,idID,False,0.007952,0.010528378551299998,5,5,1000,69,0.162202,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",11,False
6,idID,False,0.007952,0.010528378551299998,5,5,1000,59,0.15121,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",11,False
7,TID,False,0.007952,0.010528378551299998,5,5,1000,901,0.197087,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",11,False
8,iDR,False,0.007952,0.010528378551299998,5,5,1000,587,0.19152,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",11,False
9,idID,False,0.007952,0.010528378551299998,5,5,1000,67,0.151756,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",11,False
10,idID,False,0.007952,0.010528378551299998,5,5,1000,57,0.155559,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",11,False
0,iDR,False,0.008115,0.010528378551299998,5,5,1000,604,0.230827,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",12,False
1,TID,False,0.008115,0.010528378551299998,5,5,1000,913,0.211731,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",12,False
2,iDR,False,0.008115,0.010528378551299998,5,5,1000,599,0.209752,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",12,False
3,idID,False,0.008115,0.010528378551299998,5,5,1000,91,0.160607,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",12,False
4,iDR,False,0.008115,0.010528378551299998,5,5,1000,565,0.199477,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",12,False
5,iDR,False,0.008115,0.010528378551299998,5,5,1000,607,0.200492,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",12,False
6,TID,False,0.008115,0.010528378551299998,5,5,1000,893,0.19916,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",12,False
7,idID,False,0.008115,0.010528378551299998,5,5,1000,79,0.153663,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",12,False
8,idID,False,0.008115,0.010528378551299998,5,5,1000,63,0.14889,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",12,False
9,TID,False,0.008115,0.010528378551299998,5,5,1000,889,0.200367,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",12,False
10,TID,False,0.008115,0.010528378551299998,5,5,1000,907,0.198581,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",12,False
0,idID,False,0.008283,0.010528378551299998,5,5,1000,70,0.185466,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",13,False
1,TID,False,0.008283,0.010528378551299998,5,5,1000,879,0.20991,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",13,False
2,iDR,False,0.008283,0.010528378551299998,5,5,1000,624,0.211283,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",13,False
3,TID,False,0.008283,0.010528378551299998,5,5,1000,896,0.204232,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",13,False
4,iDR,False,0.008283,0.010528378551299998,5,5,1000,610,0.189447,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",13,False
5,idID,False,0.008283,0.010528378551299998,5,5,1000,58,0.149144,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",13,False
6,idID,False,0.008283,0.010528378551299998,5,5,1000,69,0.149771,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",13,False
7,TID,False,0.008283,0.010528378551299998,5,5,1000,895,0.198935,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",13,False
8,TID,False,0.008283,0.010528378551299998,5,5,1000,899,0.198961,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",13,False
9,TID,False,0.008283,0.010528378551299998,5,5,1000,873,0.191451,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",13,False
10,iDR,False,0.008283,0.010528378551299998,5,5,1000,611,0.189523,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",13,False
0,TID,False,0.008459,0.010528378551299998,5,5,1000,902,0.230417,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",14,False
1,iDR,False,0.008459,0.010528378551299998,5,5,1000,626,0.207806,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",14,False
2,iDR,False,0.008459,0.010528378551299998,5,5,1000,612,0.201983,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",14,False
3,iDR,False,0.008459,0.010528378551299998,5,5,1000,584,0.204659,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",14,False
4,idID,False,0.008459,0.010528378551299998,5,5,1000,71,0.156297,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",14,False
5,idID,False,0.008459,0.010528378551299998,5,5,1000,56,0.154907,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",14,False
6,idID,False,0.008459,0.010528378551299998,5,5,1000,80,0.153086,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",14,False
7,idID,False,0.008459,0.010528378551299998,5,5,1000,71,0.162693,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",14,False
8,iDR,False,0.008459,0.010528378551299998,5,5,1000,604,0.190289,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",14,False
9,iDR,False,0.008459,0.010528378551299998,5,5,1000,579,0.194919,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",14,False
10,TID,False,0.008459,0.010528378551299998,5,5,1000,873,0.194795,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",14,False
0,iDR,False,0.008643,0.010528378551299998,5,5,1000,605,0.222089,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",15,False
1,idID,False,0.008643,0.010528378551299998,5,5,1000,56,0.166916,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",15,False
2,TID,False,0.008643,0.010528378551299998,5,5,1000,891,0.203041,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",15,False
3,idID,False,0.008643,0.010528378551299998,5,5,1000,52,0.153096,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",15,False
4,TID,False,0.008643,0.010528378551299998,5,5,1000,894,0.20803,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",15,False
5,TID,False,0.008643,0.010528378551299998,5,5,1000,888,0.193325,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",15,False
6,idID,False,0.008643,0.010528378551299998,5,5,1000,78,0.160969,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",15,False
7,iDR,False,0.008643,0.010528378551299998,5,5,1000,589,0.187265,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",15,False
8,TID,False,0.008643,0.010528378551299998,5,5,1000,895,0.18944,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",15,False
9,iDR,False,0.008643,0.010528378551299998,5,5,1000,618,0.197881,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",15,False
10,iDR,False,0.008643,0.010528378551299998,5,5,1000,614,0.192845,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",15,False
0,iDR,False,0.008834,0.010528378551299998,5,5,1000,570,0.225458,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",16,False
1,iDR,False,0.008834,0.010528378551299998,5,5,1000,568,0.200901,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",16,False
2,TID,False,0.008834,0.010528378551299998,5,5,1000,896,0.205379,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",16,False
3,iDR,False,0.008834,0.010528378551299998,5,5,1000,634,0.202223,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",16,False
4,idID,False,0.008834,0.010528378551299998,5,5,1000,65,0.165734,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",16,False
5,idID,False,0.008834,0.010528378551299998,5,5,1000,68,0.165149,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",16,False
6,idID,False,0.008834,0.010528378551299998,5,5,1000,76,0.16281,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",16,False
7,TID,False,0.008834,0.010528378551299998,5,5,1000,881,0.198574,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",16,False
8,iDR,False,0.008834,0.010528378551299998,5,5,1000,595,0.19373,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",16,False
9,iDR,False,0.008834,0.010528378551299998,5,5,1000,604,0.202417,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",16,False
10,idID,False,0.008834,0.010528378551299998,5,5,1000,53,0.14627,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",16,False
0,TID,False,0.009034,0.010528378551299998,5,5,1000,895,0.245419,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",17,False
1,TID,False,0.009034,0.010528378551299998,5,5,1000,889,0.214217,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",17,False
2,TID,False,0.009034,0.010528378551299998,5,5,1000,893,0.210314,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",17,False
3,iDR,False,0.009034,0.010528378551299998,5,5,1000,600,0.202981,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",17,False
4,idID,False,0.009034,0.010528378551299998,5,5,1000,77,0.156865,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",17,False
5,idID,False,0.009034,0.010528378551299998,5,5,1000,70,0.15775,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",17,False
6,TID,False,0.009034,0.010528378551299998,5,5,1000,894,0.201424,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",17,False
7,TID,False,0.009034,0.010528378551299998,5,5,1000,907,0.211632,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",17,False
8,iDR,False,0.009034,0.010528378551299998,5,5,1000,587,0.192771,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",17,False
9,TID,False,0.009034,0.010528378551299998,5,5,1000,898,0.203238,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",17,False
10,iDR,False,0.009034,0.010528378551299998,5,5,1000,607,0.190469,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",17,False
0,iDR,False,0.009242,0.010528378551299998,5,5,1000,612,0.224844,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",18,False
1,TID,False,0.009242,0.010528378551299998,5,5,1000,899,0.207567,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",18,False
2,idID,False,0.009242,0.010528378551299998,5,5,1000,65,0.153698,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",18,False
3,TID,False,0.009242,0.010528378551299998,5,5,1000,895,0.200777,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",18,False
4,iDR,False,0.009242,0.010528378551299998,5,5,1000,583,0.18593,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",18,False
5,idID,False,0.009242,0.010528378551299998,5,5,1000,49,0.155673,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",18,False
6,TID,False,0.009242,0.010528378551299998,5,5,1000,902,0.202173,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",18,False
7,iDR,False,0.009242,0.010528378551299998,5,5,1000,603,0.187045,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",18,False
8,idID,False,0.009242,0.010528378551299998,5,5,1000,75,0.157111,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",18,False
9,TID,False,0.009242,0.010528378551299998,5,5,1000,881,0.193787,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",18,False
10,idID,False,0.009242,0.010528378551299998,5,5,1000,63,0.151891,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",18,False
0,TID,False,0.009461,0.010528378551299998,5,5,1000,891,0.226499,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",19,False
1,idID,False,0.009461,0.010528378551299998,5,5,1000,68,0.168141,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",19,False
2,iDR,False,0.009461,0.010528378551299998,5,5,1000,623,0.208062,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",19,False
3,idID,False,0.009461,0.010528378551299998,5,5,1000,87,0.160318,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",19,False
4,TID,False,0.009461,0.010528378551299998,5,5,1000,908,0.208114,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",19,False
5,iDR,False,0.009461,0.010528378551299998,5,5,1000,603,0.191475,100,1000,0.1,0.001,5,15,random,random,gls,"[0.9579909, 0.01, 0.010333, 0.0106101, 0.010313]","[4, 10, 25, 27, 30]",19,False
