iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z,gls_iter,gls_improve
11,iDR,False,0.013184145423337915,0.01049994272,5,5,100,93,0.053274,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",15,False
12,iDR,False,0.013184145423337915,0.01049994272,5,5,100,91,0.058279,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",15,False
13,iDR,False,0.013184145423337915,0.01049994272,5,5,100,89,0.05272,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",15,False
14,iDR,False,0.013184145423337915,0.01049994272,5,5,100,91,0.058514,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",15,False
15,iDR,False,0.013184145423337915,0.01049994272,5,5,100,87,0.05645,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",15,False
16,iDR,False,0.013184145423337915,0.01049994272,5,5,100,89,0.056746,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",15,False
17,iDR,False,0.013184145423337915,0.01049994272,5,5,100,91,0.054232,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",15,False
0,TID,True,0.020734750386281045,0.010517274683000002,5,5,100,82,0.055588,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01003]","[4, 16, 25, 27, 30]",16,False
1,TID,True,0.01764901862475922,0.010494813283000002,5,5,100,84,0.052486,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.010073]","[4, 15, 16, 25, 27]",16,False
2,TID,True,0.015806222626339017,0.010504703394000002,5,5,100,90,0.050379,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 15, 16, 27, 28]",16,False
3,TID,True,0.013740815940996534,0.010552302720000002,5,5,100,90,0.052082,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 8, 15, 16, 28]",16,False
4,TID,True,0.013713284394276536,0.01052916272,5,5,100,88,0.055733,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 19, 28]",16,False
5,iDR,False,0.013713284394276536,0.01052916272,5,5,100,89,0.052427,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 19, 28]",16,False
6,TID,True,0.013343253301796535,0.01049994272,5,5,100,90,0.055431,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
7,iDR,False,0.013343253301796535,0.01049994272,5,5,100,85,0.052398,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
8,iDR,False,0.013343253301796535,0.01049994272,5,5,100,89,0.057766,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
9,iDR,False,0.013343253301796535,0.01049994272,5,5,100,89,0.052424,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
10,iDR,False,0.013343253301796535,0.01049994272,5,5,100,89,0.052983,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
11,iDR,False,0.013343253301796535,0.01049994272,5,5,100,87,0.052468,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
12,iDR,False,0.013343253301796535,0.01049994272,5,5,100,89,0.054784,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
13,iDR,False,0.013343253301796535,0.01049994272,5,5,100,84,0.051343,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
14,iDR,False,0.013343253301796535,0.01049994272,5,5,100,87,0.054333,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
15,iDR,False,0.013343253301796535,0.01049994272,5,5,100,86,0.056043,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
16,iDR,False,0.013343253301796535,0.01049994272,5,5,100,98,0.054683,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
17,iDR,False,0.013343253301796535,0.01049994272,5,5,100,88,0.057155,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",16,False
0,TID,True,0.021226018067025523,0.010572624683000001,5,5,100,99,0.054544,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.010073, 0.010073, 0.01, 0.01003]","[4, 25, 27, 28, 30]",17,False
1,TID,True,0.017962861193375076,0.010567543283,5,5,100,94,0.051552,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01]","[4, 21, 25, 27, 28]",17,False
2,TID,True,0.015743026314280643,0.010615142609,5,5,100,86,0.051694,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 8, 21, 25, 28]",17,False
3,TID,True,0.013869590341535154,0.01056827272,5,5,100,91,0.055603,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 8, 15, 21, 28]",17,False
4,TID,True,0.013502361180255155,0.01049994272,5,5,100,85,0.051777,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
5,iDR,False,0.013502361180255155,0.01049994272,5,5,100,88,0.053317,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
6,iDR,False,0.013502361180255155,0.01049994272,5,5,100,90,0.053359,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
7,iDR,False,0.013502361180255155,0.01049994272,5,5,100,93,0.052804,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
8,iDR,False,0.013502361180255155,0.01049994272,5,5,100,91,0.053797,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
9,iDR,False,0.013502361180255155,0.01049994272,5,5,100,88,0.055139,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
10,iDR,False,0.013502361180255155,0.01049994272,5,5,100,90,0.052798,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
11,iDR,False,0.013502361180255155,0.01049994272,5,5,100,93,0.054991,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
12,iDR,False,0.013502361180255155,0.01049994272,5,5,100,89,0.052258,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
13,iDR,False,0.013502361180255155,0.01049994272,5,5,100,89,0.053382,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
14,iDR,False,0.013502361180255155,0.01049994272,5,5,100,88,0.055309,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
15,iDR,False,0.013502361180255155,0.01049994272,5,5,100,83,0.05499,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",17,False
0,TID,True,0.02214021934180862,0.010515864683000002,5,5,100,90,0.055114,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01003]","[4, 15, 25, 27, 30]",18,False
1,TID,True,0.018717289193899554,0.010510783283000001,5,5,100,90,0.050856,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.010073]","[4, 15, 21, 25, 27]",18,False
2,TID,True,0.016162116584767888,0.010535242609,5,5,100,91,0.053447,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.010073]","[4, 15, 19, 21, 25]",18,False
3,TID,True,0.014147272152793775,0.01048978272,5,5,100,85,0.053094,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 19, 21]",18,False
4,TID,True,0.013661469058713774,0.01049994272,5,5,100,84,0.052597,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
5,iDR,False,0.013661469058713774,0.01049994272,5,5,100,88,0.060109,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
6,iDR,False,0.013661469058713774,0.01049994272,5,5,100,92,0.05549,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
7,iDR,False,0.013661469058713774,0.01049994272,5,5,100,92,0.053955,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
8,iDR,False,0.013661469058713774,0.01049994272,5,5,100,94,0.054262,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
9,iDR,False,0.013661469058713774,0.01049994272,5,5,100,91,0.053582,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
10,iDR,False,0.013661469058713774,0.01049994272,5,5,100,92,0.053808,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
11,iDR,False,0.013661469058713774,0.01049994272,5,5,100,88,0.054294,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
12,iDR,False,0.013661469058713774,0.01049994272,5,5,100,86,0.053984,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
13,iDR,False,0.013661469058713774,0.01049994272,5,5,100,91,0.05526,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
14,iDR,False,0.013661469058713774,0.01049994272,5,5,100,88,0.053739,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
15,iDR,False,0.013661469058713774,0.01049994272,5,5,100,93,0.052399,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",18,False
0,TID,True,0.022657988973153104,0.010572624683000001,5,5,100,91,0.05804,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.010073, 0.010073, 0.01, 0.01003]","[4, 25, 27, 28, 30]",19,False
1,TID,True,0.019452346640855416,0.010596763283,5,5,100,92,0.054748,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01]","[4, 19, 25, 27, 28]",19,False
2,TID,True,0.016391290714485127,0.010576032609,5,5,100,89,0.051812,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 16, 19, 25, 28]",19,False
3,TID,True,0.014193865119732396,0.01054654272,5,5,100,89,0.053984,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 16, 19, 21, 28]",19,False
4,TID,True,0.014176689751732394,0.01054513272,5,5,100,84,0.053567,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 19, 21, 28]",19,False
5,TID,True,0.013820576937172395,0.01049994272,5,5,100,92,0.053443,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
6,iDR,False,0.013820576937172395,0.01049994272,5,5,100,91,0.053764,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
7,iDR,False,0.013820576937172395,0.01049994272,5,5,100,91,0.054602,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
8,iDR,False,0.013820576937172395,0.01049994272,5,5,100,91,0.053216,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
9,iDR,False,0.013820576937172395,0.01049994272,5,5,100,91,0.053109,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
10,iDR,False,0.013820576937172395,0.01049994272,5,5,100,86,0.053028,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
11,iDR,False,0.013820576937172395,0.01049994272,5,5,100,90,0.05345,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
12,iDR,False,0.013820576937172395,0.01049994272,5,5,100,91,0.053575,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
13,iDR,False,0.013820576937172395,0.01049994272,5,5,100,91,0.054729,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
14,iDR,False,0.013820576937172395,0.01049994272,5,5,100,87,0.05672,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
15,iDR,False,0.013820576937172395,0.01049994272,5,5,100,90,0.053587,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
16,iDR,False,0.013820576937172395,0.01049994272,5,5,100,90,0.05357,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",19,False
0,TID,True,0.0235573348102662,0.010533244683000001,5,5,100,89,0.052547,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01003]","[4, 21, 25, 27, 30]",20,False
1,TID,True,0.019553939977961274,0.010567543283,5,5,100,86,0.051398,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01]","[4, 21, 25, 27, 28]",20,False
2,TID,True,0.016841891530502362,0.010575852609,5,5,100,88,0.051598,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 9, 21, 25, 28]",20,False
3,TID,True,0.014879195908431012,0.010575582719999999,5,5,100,86,0.062561,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 9, 19, 21, 28]",20,False
4,TID,True,0.014718972559471015,0.01061487272,5,5,100,86,0.058978,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 8, 19, 21, 28]",20,False
5,TID,True,0.014335797630191015,0.01054513272,5,5,100,84,0.060385,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 19, 21, 28]",20,False
6,iDR,False,0.014335797630191015,0.01054513272,5,5,100,92,0.061856,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 19, 21, 28]",20,False
7,TID,True,0.013979684815631013,0.01049994272,5,5,100,88,0.060681,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
8,iDR,False,0.013979684815631013,0.01049994272,5,5,100,86,0.056516,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
9,iDR,False,0.013979684815631013,0.01049994272,5,5,100,90,0.057908,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
10,iDR,False,0.013979684815631013,0.01049994272,5,5,100,92,0.056512,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
11,iDR,False,0.013979684815631013,0.01049994272,5,5,100,93,0.057875,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
12,iDR,False,0.013979684815631013,0.01049994272,5,5,100,89,0.056225,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
13,iDR,False,0.013979684815631013,0.01049994272,5,5,100,89,0.055178,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
14,iDR,False,0.013979684815631013,0.01049994272,5,5,100,92,0.058464,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
15,iDR,False,0.013979684815631013,0.01049994272,5,5,100,84,0.05705,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
16,iDR,False,0.013979684815631013,0.01049994272,5,5,100,90,0.056608,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
17,iDR,False,0.013979684815631013,0.01049994272,5,5,100,88,0.05652,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
18,iDR,False,0.013979684815631013,0.01049994272,5,5,100,88,0.058384,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",20,False
0,TID,True,0.024235123712370674,0.010517274683000002,5,5,100,96,0.072682,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01003]","[4, 16, 25, 27, 30]",21,False
1,TID,True,0.020082046993407134,0.010551573283000002,5,5,100,92,0.056193,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01]","[4, 16, 25, 27, 28]",21,False
2,TID,True,0.016656448775779605,0.010546812609,5,5,100,87,0.055508,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 16, 21, 25, 28]",21,False
3,TID,True,0.014605118175369634,0.01052552272,5,5,100,92,0.058752,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 16, 20, 21, 28]",21,False
4,TID,True,0.014138792694089634,0.01049994272,5,5,100,86,0.058938,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
5,iDR,False,0.014138792694089634,0.01049994272,5,5,100,93,0.055858,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
6,iDR,False,0.014138792694089634,0.01049994272,5,5,100,91,0.055851,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
7,iDR,False,0.014138792694089634,0.01049994272,5,5,100,94,0.057334,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
8,iDR,False,0.014138792694089634,0.01049994272,5,5,100,93,0.061221,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
9,iDR,False,0.014138792694089634,0.01049994272,5,5,100,82,0.053732,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
10,iDR,False,0.014138792694089634,0.01049994272,5,5,100,91,0.058885,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
11,iDR,False,0.014138792694089634,0.01049994272,5,5,100,90,0.058343,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
12,iDR,False,0.014138792694089634,0.01049994272,5,5,100,87,0.058016,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
13,iDR,False,0.014138792694089634,0.01049994272,5,5,100,91,0.054587,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
14,iDR,False,0.014138792694089634,0.01049994272,5,5,100,91,0.055522,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
15,iDR,False,0.014138792694089634,0.01049994272,5,5,100,83,0.054463,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",21,False
0,TID,True,0.024885499271573776,0.010572624683000001,5,5,100,89,0.054977,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.010073, 0.010073, 0.01, 0.01003]","[4, 25, 27, 28, 30]",22,False
1,TID,True,0.020667695127171613,0.010567543283,5,5,100,87,0.056998,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01]","[4, 21, 25, 27, 28]",22,False
2,TID,True,0.016974664532696842,0.010546812609,5,5,100,91,0.051775,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.01]","[4, 16, 21, 25, 28]",22,False
3,TID,True,0.014297900572548254,0.01049994272,5,5,100,86,0.053218,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
4,iDR,False,0.014297900572548254,0.01049994272,5,5,100,88,0.055021,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
5,iDR,False,0.014297900572548254,0.01049994272,5,5,100,90,0.052837,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
6,iDR,False,0.014297900572548254,0.01049994272,5,5,100,89,0.052892,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
7,iDR,False,0.014297900572548254,0.01049994272,5,5,100,92,0.054178,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
8,iDR,False,0.014297900572548254,0.01049994272,5,5,100,91,0.050985,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
9,iDR,False,0.014297900572548254,0.01049994272,5,5,100,82,0.050469,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
10,iDR,False,0.014297900572548254,0.01049994272,5,5,100,88,0.05594,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
11,iDR,False,0.014297900572548254,0.01049994272,5,5,100,88,0.053848,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
12,iDR,False,0.014297900572548254,0.01049994272,5,5,100,87,0.05356,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
13,iDR,False,0.014297900572548254,0.01049994272,5,5,100,93,0.055254,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
14,iDR,False,0.014297900572548254,0.01049994272,5,5,100,93,0.054889,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.01]","[4, 15, 16, 21, 28]",22,False
0,TID,True,0.025667094618498254,0.010517274683000002,5,5,100,91,0.053472,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.010073, 0.010073, 0.01003]","[4, 16, 25, 27, 30]",23,False
1,TID,True,0.021292167612837472,0.010512193283000001,5,5,100,91,0.055441,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.010073, 0.010073]","[4, 16, 21, 25, 27]",23,False
2,TID,True,0.017410179752884083,0.010490052609000001,5,5,100,91,0.04946,100,100,0.1,0.003,5,15,best,,best,gls,"[0.958928, 0.01, 0.01, 0.01, 0.010073]","[4, 15, 16, 21, 25]",23,False
